Sub_Number,TrialStart,TrialEnd,Trial_Number,Condition,Target_Contrast
85,14088718,14089847,524,FarLowWide,0.025118864315095794
85,14090573,14091543,525,FarHighWide,0.00794328234724281
85,14092421,14093455,526,FarLowNarrow,0.009999999999999995
85,14094270,14095263,527,Constant,0.009999999999999995
85,14096122,14097023,528,FarHighNarrow,0.009999999999999995
85,14097971,14098887,529,FarLowWide,0.01995262314968879
85,14099822,14100775,530,Constant_null,0.01995262314968879
85,14101674,14102680,531,FarHighNarrow,0.00794328234724281
85,14103522,14104608,532,FarHighNarrow,0.0063095734448019285
85,14105355,14106568,533,FarHighWide,0.0063095734448019285
85,14107190,14108296,534,FarHighWide,0.00794328234724281
85,14109024,14110112,535,ThreeLinesControl,0.00794328234724281
85,14110868,14111760,536,ThreeLinesControl,0.009999999999999995
85,14112717,14113592,537,Constant,0.00794328234724281
85,14114567,14115697,538,FarLowNarrow,0.012589254117941666
85,14116421,14117353,539,ThreeLinesControl,0.012589254117941666
85,14118270,14119121,540,FarLowWide_null,0.00794328234724281
85,14120126,14121113,541,FarLowWide,0.025118864315095794
85,14121974,14123033,542,FarLowNarrow_null,0.05011872336272722
85,14123824,14124738,543,ThreeLinesControl_null,0.031622776601683784
85,14125675,14126586,544,FarHighNarrow,0.00794328234724281
85,14127525,14128474,545,FarLowNarrow,0.009999999999999995
85,14129383,14130730,546,FarLowWide,0.01995262314968879
85,14131235,14132346,547,FarLowNarrow,0.012589254117941666
85,14133078,14134170,548,FarLowNarrow,0.015848931924611127
85,14134918,14136531,549,FarHighNarrow,0.009999999999999995
85,14136750,14137779,550,FarHighNarrow,0.012589254117941666
85,14138585,14139659,551,FarHighWide,0.0063095734448019285
85,14140436,14141523,552,FarLowNarrow,0.012589254117941666
85,14142289,14143299,553,FarLowWide,0.025118864315095794
85,14144139,14145155,554,Constant,0.009999999999999995
85,14145990,14147099,555,FarLowNarrow,0.015848931924611127
85,14147842,14149084,556,FarHighWide,0.00794328234724281
85,14149690,14150692,557,Constant,0.012589254117941666
85,14151543,14152604,558,FarHighWide_null,0.02511886431509579
85,14153393,14154436,559,FarHighWide,0.0063095734448019285
85,14155244,14156196,560,FarLowNarrow,0.012589254117941666
85,14157096,14158180,561,FarHighWide,0.00794328234724281
85,14158969,14160084,562,FarHighNarrow,0.015848931924611127
85,14160810,14161740,563,FarLowNarrow,0.015848931924611127
85,14162660,14163653,564,FarLowWide,0.01995262314968879
85,14164510,14165477,565,FarLowWide,0.025118864315095794
85,14166344,14167485,566,FarHighWide,0.0063095734448019285
85,14168179,14169517,567,FarLowNarrow,0.012589254117941666
85,14170024,14171038,568,ThreeLinesControl,0.015848931924611127
85,14171873,14172989,569,FarHighWide,0.00794328234724281
85,14173723,14174758,570,FarLowWide,0.01995262314968879
85,14175576,14176574,571,FarHighNarrow,0.012589254117941666
85,14177428,14178342,572,Constant,0.015848931924611127
85,14179277,14180430,573,FarHighWide,0.0063095734448019285
85,14181130,14182342,574,FarHighNarrow,0.009999999999999995
85,14182979,14184254,575,ThreeLinesControl,0.012589254117941666
85,14184830,14185951,576,FarHighNarrow_null,0.00794328234724281
85,14186679,14187959,577,FarHighWide,0.00794328234724281
85,14188530,14189527,578,Constant,0.012589254117941666
85,14190379,14191367,579,FarLowWide,0.015848931924611127
85,14192230,14193319,580,FarLowNarrow,0.009999999999999995
85,14194080,14195215,581,FarHighNarrow,0.012589254117941666
85,14195914,14197047,582,FarLowNarrow,0.00794328234724281
85,14197746,14199159,583,FarLowWide,0.01995262314968879
85,14199580,14200704,584,Constant,0.009999999999999995
85,14201425,14202360,585,FarLowNarrow,0.0063095734448019285
85,14203278,14204304,586,Constant,0.012589254117941666
85,14205131,14206400,587,ThreeLinesControl,0.009999999999999995
85,14206979,14208016,588,FarHighWide,0.009999999999999995
85,14208829,14209816,589,FarHighWide,0.00794328234724281
85,14210682,14211761,590,ThreeLinesControl,0.012589254117941666
85,14212531,14213561,591,ThreeLinesControl,0.009999999999999995
85,14214381,14215385,592,ThreeLinesControl,0.00794328234724281
85,14216231,14217305,593,ThreeLinesControl,0.0063095734448019285
85,14218082,14219161,594,FarHighWide,0.0063095734448019285
85,14219932,14221010,595,Constant,0.009999999999999995
85,14221782,14222841,596,FarHighWide,0.00794328234724281
85,14223632,14224714,597,ThreeLinesControl,0.00794328234724281
85,14225467,14226338,598,Constant,0.012589254117941666
85,14227300,14228458,599,FarHighNarrow,0.015848931924611127
85,14257912,14258828,600,FarLowWide_null,0.0063095734448019285
85,14259735,14260604,601,FarHighNarrow,0.012589254117941666
85,14261580,14262428,602,Constant,0.015848931924611127
85,14263432,14264357,603,FarLowNarrow,0.00794328234724281
85,14265286,14266293,604,FarHighWide,0.0063095734448019285
85,14267136,14268125,605,ThreeLinesControl,0.009999999999999995
85,14268984,14270013,606,ThreeLinesControl,0.012589254117941666
85,14270837,14271781,607,FarHighNarrow,0.015848931924611127
85,14272686,14273726,608,FarHighNarrow,0.012589254117941666
85,14274536,14275702,609,FarHighWide,0.00794328234724281
85,14276389,14277398,610,FarHighWide,0.009999999999999995
85,14278236,14279262,611,Constant,0.01995262314968879
85,14280086,14281158,612,FarHighNarrow,0.009999999999999995
85,14281938,14282958,613,FarHighNarrow,0.00794328234724281
85,14283787,14284782,614,FarLowNarrow,0.009999999999999995
85,14285621,14286567,615,Constant,0.015848931924611127
85,14287463,14288407,616,FarLowNarrow,0.00794328234724281
85,14289287,14290263,617,FarHighWide,0.012589254117941666
85,14291133,14291999,618,Constant,0.012589254117941666
85,14293030,14293975,619,FarLowWide,0.015848931924611127
85,14294886,14295839,620,FarLowNarrow,0.0063095734448019285
85,14296737,14297895,621,FarHighNarrow,0.0063095734448019285
85,14298588,14299632,622,FarLowWide,0.01995262314968879
85,14300438,14301480,623,FarLowWide,0.025118864315095794
85,14302288,14303256,624,FarLowNarrow,0.00794328234724281
85,14304138,14305128,625,Constant,0.009999999999999995
85,14305989,14307008,626,FarHighNarrow_null,0.0063095734448019285
85,14307840,14308704,627,FarHighNarrow,0.00794328234724281
85,14309689,14310632,628,FarHighNarrow,0.009999999999999995
85,14311539,14312504,629,ThreeLinesControl,0.015848931924611127
85,14313373,14314505,630,ThreeLinesControl_null,0.02511886431509579
85,14315216,14316217,631,FarHighNarrow,0.012589254117941666
85,14317067,14318001,632,Constant,0.012589254117941666
85,14318899,14320113,633,FarHighWide,0.009999999999999995
85,14320753,14321937,634,ThreeLinesControl,0.012589254117941666
85,14322604,14323546,635,FarLowWide,0.01995262314968879
85,14324454,14325514,636,FarHighNarrow,0.015848931924611127
85,14326306,14327186,637,Constant,0.015848931924611127
85,14328157,14329010,638,FarLowWide,0.025118864315095794
85,14330008,14330938,639,FarHighNarrow,0.012589254117941666
85,14331857,14332842,640,FarHighNarrow,0.009999999999999995
85,14333708,14334634,641,Constant,0.012589254117941666
85,14335558,14336626,642,FarHighWide,0.00794328234724281
85,14337408,14338539,643,FarHighWide,0.0063095734448019285
85,14339258,14340235,644,FarHighNarrow,0.00794328234724281
85,14341099,14342043,645,Constant,0.009999999999999995
85,14342941,14344043,646,FarHighNarrow,0.009999999999999995
85,14344775,14345747,647,Constant,0.012589254117941666
85,14346619,14347644,648,FarLowNarrow,0.009999999999999995
85,14348470,14349371,649,FarHighNarrow_null,0.005011872336272719
85,14350322,14351396,650,Constant,0.009999999999999995
85,14352172,14353100,651,FarLowNarrow,0.00794328234724281
85,14354024,14355108,652,FarHighNarrow,0.00794328234724281
85,14355876,14356868,653,ThreeLinesControl_null,0.01995262314968879
85,14357726,14358676,654,FarLowWide,0.01995262314968879
85,14359576,14360492,655,FarHighNarrow,0.0063095734448019285
85,14361425,14362429,656,Constant,0.00794328234724281
85,14363276,14364373,657,FarLowNarrow_null,0.03981071705534971
85,14365132,14366125,658,FarLowWide,0.015848931924611127
85,14366977,14368093,659,FarLowNarrow,0.009999999999999995
85,14368828,14369925,660,FarLowNarrow,0.012589254117941666
85,14370670,14371741,661,FarHighWide,0.00794328234724281
85,14372505,14373614,662,FarHighWide,0.009999999999999995
85,14374336,14375342,663,ThreeLinesControl,0.015848931924611127
85,14376190,14377766,664,FarLowNarrow,0.009999999999999995
85,14378039,14379086,665,FarLowNarrow,0.012589254117941666
85,14379891,14380950,666,FarLowNarrow_null,0.031622776601683784
85,14381742,14382790,667,FarLowNarrow,0.015848931924611127
85,14383591,14384670,668,FarHighNarrow,0.00794328234724281
85,14385444,14386551,669,FarHighWide,0.012589254117941666
85,14387294,14388215,670,FarLowWide,0.012589254117941666
85,14389144,14389991,671,FarHighNarrow,0.0063095734448019285
85,14390995,14391839,672,FarLowNarrow,0.012589254117941666
85,14392846,14393767,673,FarHighWide,0.009999999999999995
85,14394696,14395607,674,FarLowWide,0.015848931924611127
85,14396546,14397463,675,Constant_null,0.015848931924611127
85,14398429,14399680,676,FarHighWide,0.012589254117941666
85,14400262,14401312,677,Constant,0.009999999999999995
85,14402102,14403056,678,Constant,0.00794328234724281
85,14403938,14404896,679,FarLowNarrow,0.015848931924611127
85,14405790,14406944,680,FarLowWide,0.01995262314968879
85,14407641,14408648,681,FarLowNarrow,0.012589254117941666
85,14409493,14410456,682,FarHighNarrow,0.00794328234724281
85,14411344,14412449,683,ThreeLinesControl,0.012589254117941666
85,14413194,14414153,684,FarLowWide,0.015848931924611127
85,14415047,14416121,685,FarHighNarrow,0.0063095734448019285
85,14416897,14417865,686,FarHighNarrow,0.00794328234724281
85,14418747,14419681,687,FarHighNarrow,0.009999999999999995
85,14420598,14421649,688,FarHighWide,0.009999999999999995
85,14422448,14423474,689,FarHighNarrow,0.012589254117941666
85,14424298,14425290,690,ThreeLinesControl,0.009999999999999995
85,14426149,14427106,691,ThreeLinesControl,0.00794328234724281
85,14427998,14428978,692,FarHighWide,0.00794328234724281
85,14429849,14430882,693,FarHighWide_null,0.01995262314968879
85,14431682,14432674,694,Constant,0.009999999999999995
85,14433516,14434586,695,FarLowNarrow,0.009999999999999995
85,14435360,14436243,696,FarLowNarrow,0.00794328234724281
85,14437212,14438123,697,FarHighNarrow,0.009999999999999995
85,14439060,14440411,698,FarHighNarrow,0.00794328234724281
85,14440914,14442051,699,FarLowNarrow,0.0063095734448019285
85,14442766,14443843,700,FarHighNarrow,0.0063095734448019285
85,14444612,14445659,701,FarLowWide,0.012589254117941666
85,14446467,14447499,702,FarLowNarrow,0.005011872336272719
85,14448317,14449371,703,FarHighWide,0.0063095734448019285
85,14450167,14451084,704,ThreeLinesControl_null,0.015848931924611127
85,14452018,14452900,705,FarLowWide,0.015848931924611127
85,14453867,14454820,706,ThreeLinesControl,0.0063095734448019285
85,14455719,14456620,707,ThreeLinesControl,0.00794328234724281
85,14457569,14458892,708,FarHighWide,0.00794328234724281
85,14459418,14460461,709,FarLowNarrow,0.0063095734448019285
85,14461251,14462341,710,FarHighNarrow,0.00794328234724281
85,14463086,14463917,711,FarLowNarrow,0.00794328234724281
85,14464918,14465741,712,FarLowNarrow,0.009999999999999995
85,14466762,14467589,713,FarLowNarrow,0.012589254117941666
85,14468612,14469653,714,FarHighWide_null,0.025118864315095794
85,14470466,14471389,715,FarLowWide,0.01995262314968879
85,14472318,14473374,716,FarLowNarrow,0.015848931924611127
85,14474166,14475694,717,FarLowNarrow,0.012589254117941666
85,14476021,14477070,718,Constant_null,0.012589254117941666
85,14477869,14478886,719,FarLowNarrow,0.015848931924611127
85,14511389,14512409,720,FarHighWide,0.009999999999999995
85,14513240,14514113,721,Constant,0.00794328234724281
85,14515089,14516081,722,FarHighWide_null,0.01995262314968879
85,14516940,14517761,723,FarHighNarrow_null,0.00398107170553497
85,14518790,14519625,724,ThreeLinesControl,0.009999999999999995
85,14520623,14521817,725,FarHighNarrow,0.009999999999999995
85,14522456,14523377,726,FarLowWide,0.025118864315095794
85,14524293,14525170,727,Constant,0.009999999999999995
85,14526136,14527146,728,FarLowNarrow,0.012589254117941666
85,14527985,14528914,729,Constant,0.00794328234724281
85,14529836,14530738,730,Constant,0.009999999999999995
85,14531688,14532754,731,FarHighNarrow,0.00794328234724281
85,14533538,14534562,732,Constant,0.012589254117941666
85,14535391,14536243,733,ThreeLinesControl,0.012589254117941666
85,14537273,14538155,734,ThreeLinesControl_null,0.012589254117941666
85,14539125,14540011,735,FarHighNarrow,0.0063095734448019285
85,14540975,14542339,736,FarHighNarrow,0.00794328234724281
85,14542824,14543867,737,Constant,0.015848931924611127
85,14544674,14545739,738,ThreeLinesControl,0.015848931924611127
85,14546525,14547572,739,FarLowNarrow,0.009999999999999995
85,14548375,14549404,740,Constant,0.012589254117941666
85,14550218,14551292,741,ThreeLinesControl,0.01995262314968879
85,14552051,14553052,742,ThreeLinesControl,0.025118864315095794
85,14553884,14554884,743,FarHighWide,0.012589254117941666
85,14555737,14556692,744,FarLowWide,0.01995262314968879
85,14557590,14558516,745,ThreeLinesControl,0.01995262314968879
85,14559437,14560420,746,FarLowWide,0.015848931924611127
85,14561290,14562229,747,ThreeLinesControl,0.015848931924611127
85,14563140,14564141,748,Constant,0.009999999999999995
85,14564993,14566101,749,ThreeLinesControl_null,0.009999999999999995
85,14566843,14567901,750,FarHighNarrow,0.009999999999999995
85,14568693,14569733,751,FarHighNarrow,0.00794328234724281
85,14570543,14571509,752,FarLowNarrow,0.00794328234724281
85,14572394,14573469,753,ThreeLinesControl,0.012589254117941666
85,14574244,14575190,754,FarLowNarrow,0.009999999999999995
85,14576094,14577038,755,FarHighWide,0.009999999999999995
85,14577944,14579118,756,ThreeLinesControl,0.015848931924611127
85,14579795,14580782,757,FarHighWide,0.00794328234724281
85,14581636,14582622,758,FarLowNarrow,0.012589254117941666
85,14583470,14584454,759,FarLowWide,0.01995262314968879
85,14585306,14586423,760,FarHighWide,0.0063095734448019285
85,14587158,14588143,761,FarLowNarrow,0.015848931924611127
85,14589007,14590087,762,Constant,0.00794328234724281
85,14590860,14591863,763,ThreeLinesControl_null,0.00794328234724281
85,14592710,14593855,764,FarHighNarrow,0.0063095734448019285
85,14594561,14595663,765,FarHighNarrow,0.00794328234724281
85,14596412,14597479,766,FarLowWide,0.025118864315095794
85,14598263,14599344,767,FarHighNarrow,0.0063095734448019285
85,14600113,14601136,768,FarHighWide,0.005011872336272719
85,14601963,14602960,769,Constant,0.0063095734448019285
85,14603813,14604768,770,Constant,0.00794328234724281
85,14605663,14606584,771,ThreeLinesControl,0.012589254117941666
85,14607515,14608392,772,FarLowWide,0.01995262314968879
85,14609363,14610537,773,Constant,0.0063095734448019285
85,14611198,14612113,774,FarHighNarrow,0.005011872336272719
85,14613031,14614025,775,FarLowWide,0.025118864315095794
85,14614863,14615833,776,FarLowNarrow,0.012589254117941666
85,14616711,14617745,777,ThreeLinesControl,0.015848931924611127
85,14618559,14619505,778,FarHighNarrow,0.0063095734448019285
85,14620414,14621738,779,FarHighNarrow,0.00794328234724281
85,14622263,14623386,780,Constant,0.00794328234724281
85,14624113,14625250,781,ThreeLinesControl,0.012589254117941666
85,14625964,14627114,782,FarLowWide,0.01995262314968879
85,14627815,14628922,783,FarHighNarrow,0.009999999999999995
85,14629665,14630650,784,FarHighNarrow,0.012589254117941666
85,14631515,14632482,785,FarHighNarrow_null,0.0031622776601683772
85,14633365,14634482,786,ThreeLinesControl,0.015848931924611127
85,14635215,14636162,787,Constant,0.0063095734448019285
85,14637066,14638003,788,FarLowNarrow_null,0.02511886431509579
85,14638915,14639915,789,FarHighNarrow,0.015848931924611127
85,14640759,14641699,790,FarHighNarrow,0.012589254117941666
85,14642632,14643843,791,FarLowWide,0.015848931924611127
85,14644466,14645595,792,FarHighWide,0.00398107170553497
85,14646313,14647283,793,FarLowNarrow,0.009999999999999995
85,14648162,14649492,794,FarHighWide,0.00501187233627272
85,14650012,14651188,795,ThreeLinesControl,0.012589254117941666
85,14651866,14652884,796,ThreeLinesControl,0.015848931924611127
85,14653715,14654932,797,FarHighWide,0.006309573444801929
85,14655567,14656508,798,FarLowWide,0.01995262314968879
85,14657417,14658564,799,FarHighWide,0.007943282347242812
85,14659269,14660165,800,FarHighNarrow,0.015848931924611127
85,14661117,14662221,801,FarHighWide,0.006309573444801929
85,14662968,14663989,802,FarLowWide,0.015848931924611127
85,14664817,14666005,803,FarHighWide,0.007943282347242812
85,14666668,14667686,804,ThreeLinesControl,0.012589254117941666
85,14668518,14669421,805,Constant_null,0.009999999999999995
85,14670361,14671438,806,FarHighWide,0.006309573444801929
85,14672211,14673270,807,FarHighWide,0.007943282347242812
85,14674051,14674990,808,FarHighWide,0.009999999999999997
85,14675898,14676854,809,FarHighWide,0.012589254117941668
85,14677749,14678798,810,Constant,0.00794328234724281
85,14679599,14680534,811,Constant,0.0063095734448019285
85,14681451,14682302,812,FarLowNarrow,0.00794328234724281
85,14683303,14684126,813,FarHighNarrow,0.012589254117941666
85,14685152,14686022,814,ThreeLinesControl,0.009999999999999995
85,14687003,14687983,815,ThreeLinesControl,0.012589254117941666
85,14688854,14689839,816,FarLowWide,0.012589254117941666
85,14690704,14691783,817,FarLowNarrow,0.009999999999999995
85,14692553,14693439,818,ThreeLinesControl,0.009999999999999995
85,14694404,14695207,819,FarLowWide_null,0.005011872336272719
85,14696238,14697255,820,FarLowWide,0.015848931924611127
85,14698071,14698896,821,FarLowWide_null,0.00398107170553497
85,14699904,14700792,822,Constant,0.00794328234724281
85,14701748,14702848,823,Constant,0.009999999999999995
85,14703597,14704696,824,ThreeLinesControl,0.012589254117941666
85,14705450,14706456,825,FarHighNarrow,0.015848931924611127
85,14707302,14708248,826,ThreeLinesControl,0.015848931924611127
85,14709151,14710153,827,FarLowNarrow,0.00794328234724281
85,14711003,14712081,828,FarHighWide,0.01584893192461113
85,14712855,14713825,829,ThreeLinesControl,0.012589254117941666
85,14714704,14715769,830,FarLowNarrow,0.009999999999999995
85,14716556,14717473,831,Constant,0.00794328234724281
85,14718405,14719473,832,FarHighWide,0.012589254117941668
85,14720255,14721265,833,ThreeLinesControl,0.015848931924611127
85,14722106,14723137,834,FarHighWide,0.009999999999999997
85,14723958,14725234,835,FarHighWide,0.007943282347242812
85,14725789,14726746,836,FarHighWide,0.006309573444801929
85,14727624,14728634,837,FarHighWide_null,0.015848931924611127
85,14729463,14730378,838,FarHighNarrow_null,0.002511886431509578
85,14731300,14732554,839,FarHighWide,0.007943282347242812
85,14753959,14754836,840,FarLowWide,0.012589254117941666
85,14755785,14756796,841,FarHighWide,0.006309573444801929
85,14757615,14758460,842,ThreeLinesControl,0.012589254117941666
85,14759452,14760397,843,FarHighWide,0.007943282347242812
85,14761303,14762229,844,FarHighWide,0.009999999999999997
85,14763154,14764061,845,Constant,0.009999999999999995
85,14765003,14765941,846,Constant_null,0.00794328234724281
85,14766856,14767861,847,FarHighWide,0.007943282347242812
85,14768718,14769717,848,FarHighWide,0.006309573444801929
85,14770575,14771797,849,Constant_null,0.0063095734448019285
85,14772426,14773654,850,ThreeLinesControl,0.015848931924611127
85,14774277,14775286,851,Constant,0.00794328234724281
85,14776126,14777102,852,FarLowWide,0.015848931924611127
85,14777976,14778950,853,FarHighWide,0.007943282347242812
85,14779828,14780830,854,FarHighNarrow,0.012589254117941666
85,14781678,14782798,855,FarLowNarrow,0.012589254117941666
85,14783527,14784455,856,FarLowNarrow,0.009999999999999995
85,14785369,14786295,857,FarHighNarrow,0.009999999999999995
85,14787202,14788183,858,FarHighNarrow,0.012589254117941666
85,14789036,14789871,859,Constant_null,0.005011872336272719
85,14790890,14791695,860,FarLowNarrow,0.00794328234724281
85,14792728,14793911,861,FarLowWide,0.01995262314968879
85,14794573,14795559,862,FarLowNarrow,0.009999999999999995
85,14796425,14797407,863,ThreeLinesControl,0.012589254117941666
85,14798276,14799248,864,FarLowWide,0.025118864315095794
85,14800126,14801680,865,FarHighWide,0.006309573444801929
85,14801980,14803120,866,ThreeLinesControl_null,0.0063095734448019285
85,14803830,14804936,867,FarLowWide,0.01995262314968879
85,14805679,14806728,868,FarLowWide,0.015848931924611127
85,14807535,14808496,869,FarLowWide,0.012589254117941666
85,14809397,14810713,870,FarHighWide,0.007943282347242812
85,14811247,14812241,871,Constant,0.0063095734448019285
85,14813097,14814241,872,FarHighNarrow,0.015848931924611127
85,14814947,14816001,873,FarLowWide,0.015848931924611127
85,14816779,14817745,874,FarLowNarrow,0.012589254117941666
85,14818615,14819617,875,FarHighNarrow,0.012589254117941666
85,14820458,14821689,876,ThreeLinesControl,0.015848931924611127
85,14822310,14823634,877,FarHighNarrow,0.009999999999999995
85,14824159,14825234,878,FarLowNarrow,0.015848931924611127
85,14826012,14827322,879,ThreeLinesControl,0.012589254117941666
85,14827862,14828986,880,FarHighWide,0.009999999999999997
85,14829713,14830674,881,ThreeLinesControl,0.009999999999999995
85,14831564,14832570,882,FarLowWide_null,0.0031622776601683772
85,14833415,14834282,883,FarHighNarrow,0.00794328234724281
85,14835265,14836387,884,FarHighWide,0.007943282347242812
85,14837115,14838019,885,ThreeLinesControl,0.012589254117941666
85,14838966,14839931,886,FarHighNarrow,0.009999999999999995
85,14840816,14842003,887,Constant,0.00794328234724281
85,14842666,14843827,888,FarHighWide,0.006309573444801929
85,14844515,14845499,889,FarHighNarrow,0.012589254117941666
85,14846349,14847316,890,FarLowWide,0.012589254117941666
85,14848183,14849052,891,FarLowWide,0.015848931924611127
85,14850017,14851004,892,ThreeLinesControl,0.009999999999999995
85,14851860,14852684,893,FarLowNarrow,0.012589254117941666
85,14853711,14854500,894,ThreeLinesControl,0.012589254117941666
85,14855567,14856516,895,FarLowNarrow,0.015848931924611127
85,14857413,14858756,896,FarHighNarrow,0.009999999999999995
85,14859263,14860332,897,FarHighWide,0.007943282347242812
85,14861117,14862029,898,ThreeLinesControl,0.015848931924611127
85,14862967,14863917,899,Constant,0.009999999999999995
85,14864819,14865725,900,Constant,0.00794328234724281
85,14866669,14867525,901,FarLowWide,0.01995262314968879
85,14868517,14869565,902,FarHighNarrow,0.012589254117941666
85,14870368,14871245,903,ThreeLinesControl_null,0.005011872336272719
85,14872218,14873158,904,FarHighNarrow,0.015848931924611127
85,14874094,14875214,905,FarHighWide,0.006309573444801929
85,14875932,14876854,906,Constant_null,0.00398107170553497
85,14877770,14878662,907,FarLowNarrow,0.012589254117941666
85,14879602,14880462,908,FarLowNarrow,0.015848931924611127
85,14881446,14882534,909,FarLowNarrow,0.012589254117941666
85,14883296,14884278,910,ThreeLinesControl,0.012589254117941666
85,14885148,14886191,911,FarLowWide,0.025118864315095794
85,14886999,14888151,912,FarLowNarrow,0.009999999999999995
85,14888849,14889751,913,ThreeLinesControl,0.009999999999999995
85,14890702,14892263,914,ThreeLinesControl,0.012589254117941666
85,14892553,14893671,915,FarHighWide,0.007943282347242812
85,14894402,14895591,916,ThreeLinesControl,0.015848931924611127
85,14896253,14897551,917,FarLowNarrow,0.012589254117941666
85,14898106,14899160,918,FarHighWide,0.006309573444801929
85,14899953,14900904,919,FarHighWide,0.007943282347242812
85,14901802,14902704,920,FarHighWide,0.009999999999999997
85,14903652,14904640,921,FarHighNarrow_null,0.001995262314968878
85,14905487,14906488,922,Constant,0.009999999999999995
85,14907321,14908216,923,ThreeLinesControl_null,0.00398107170553497
85,14909153,14910009,924,ThreeLinesControl,0.012589254117941666
85,14911000,14912009,925,FarLowNarrow,0.015848931924611127
85,14912850,14913801,926,FarHighNarrow,0.012589254117941666
85,14914700,14915657,927,FarHighWide,0.012589254117941668
85,14916553,14917553,928,ThreeLinesControl,0.015848931924611127
85,14918402,14919473,929,FarLowNarrow,0.012589254117941666
85,14920255,14921201,930,FarHighNarrow,0.015848931924611127
85,14922105,14923090,931,ThreeLinesControl,0.012589254117941666
85,14923955,14924794,932,FarLowNarrow,0.015848931924611127
85,14925807,14926794,933,ThreeLinesControl,0.015848931924611127
85,14927657,14928474,934,ThreeLinesControl,0.012589254117941666
85,14929505,14930530,935,FarHighWide,0.01584893192461113
85,14931356,14932266,936,FarLowWide,0.01995262314968879
85,14933206,14934282,937,FarHighWide,0.012589254117941668
85,14935056,14935915,938,FarHighNarrow,0.012589254117941666
85,14936890,14937747,939,FarLowWide,0.025118864315095794
85,14938723,14939731,940,ThreeLinesControl,0.015848931924611127
85,14940568,14941571,941,FarLowNarrow,0.01995262314968879
85,14942420,14943251,942,FarLowWide,0.01995262314968879
85,14944268,14945259,943,FarHighNarrow,0.009999999999999995
85,14946123,14947211,944,Constant,0.00794328234724281
85,14947973,14949044,945,Constant,0.0063095734448019285
85,14949822,14950724,946,Constant,0.00794328234724281
85,14951675,14952572,947,FarHighWide,0.009999999999999997
85,14953528,14954476,948,Constant,0.009999999999999995
85,14955376,14956244,949,Constant,0.00794328234724281
85,14957223,14958253,950,ThreeLinesControl,0.012589254117941666
85,14959076,14959965,951,ThreeLinesControl,0.015848931924611127
85,14960926,14961821,952,ThreeLinesControl,0.01995262314968879
85,14962776,14963893,953,ThreeLinesControl,0.015848931924611127
85,14964626,14965733,954,FarHighWide,0.012589254117941668
85,14966468,14967709,955,FarLowNarrow,0.015848931924611127
85,14968301,14969286,956,Constant,0.0063095734448019285
85,14970141,14971238,957,FarHighWide,0.01584893192461113
85,14971989,14972909,958,FarLowWide,0.015848931924611127
85,14973838,14974926,959,FarHighNarrow,0.00794328234724281
85,14998738,14999760,960,FarHighNarrow,0.009999999999999995
85,15000576,15001376,961,FarLowNarrow,0.012589254117941666
85,15002464,15003400,962,FarHighWide,0.012589254117941668
85,15004308,15005152,963,ThreeLinesControl,0.012589254117941666
85,15006160,15007056,964,FarHighWide,0.01584893192461113
85,15008010,15008945,965,Constant,0.00794328234724281
85,15009860,15010889,966,ThreeLinesControl,0.015848931924611127
85,15011712,15012801,967,FarHighWide_null,0.012589254117941666
85,15013564,15014409,968,ThreeLinesControl,0.012589254117941666
85,15015414,15016505,969,FarHighWide,0.012589254117941668
85,15017262,15018081,970,ThreeLinesControl_null,0.0031622776601683772
85,15019112,15020130,971,FarHighNarrow_null,0.0015848931924611121
85,15020946,15021817,972,FarLowWide,0.012589254117941666
85,15022787,15023562,973,FarLowWide,0.015848931924611127
85,15024632,15025538,974,FarHighNarrow,0.012589254117941666
85,15026474,15027394,975,FarHighWide,0.01584893192461113
85,15028308,15029210,976,FarHighWide,0.012589254117941668
85,15030156,15031146,977,FarHighWide_null,0.009999999999999995
85,15032009,15032827,978,FarLowNarrow_null,0.01995262314968879
85,15033860,15034819,979,FarLowWide,0.01995262314968879
85,15035713,15036594,980,FarLowWide_null,0.002511886431509578
85,15037563,15038387,981,FarLowWide,0.015848931924611127
85,15039414,15040299,982,FarLowWide,0.01995262314968879
85,15041264,15042267,983,FarLowNarrow,0.015848931924611127
85,15043116,15044115,984,Constant_null,0.0031622776601683772
85,15044964,15046035,985,Constant,0.009999999999999995
85,15046816,15047868,986,FarHighWide_null,0.00794328234724281
85,15048667,15049852,987,ThreeLinesControl,0.015848931924611127
85,15050505,15051828,988,FarHighNarrow,0.009999999999999995
85,15052348,15053452,989,FarHighNarrow,0.012589254117941666
85,15054200,15055196,990,ThreeLinesControl,0.01995262314968879
85,15056042,15056964,991,FarLowNarrow,0.012589254117941666
85,15057895,15058877,992,FarLowNarrow,0.015848931924611127
85,15059742,15060765,993,FarHighNarrow,0.015848931924611127
85,15061595,15062621,994,FarHighWide_null,0.0063095734448019285
85,15063445,15064381,995,Constant,0.00794328234724281
85,15065295,15066277,996,ThreeLinesControl,0.025118864315095794
85,15067151,15068309,997,FarLowNarrow,0.012589254117941666
85,15069000,15069949,998,FarLowNarrow_null,0.015848931924611127
85,15070851,15071798,999,FarHighNarrow,0.012589254117941666
85,15072701,15073742,1000,FarHighNarrow,0.015848931924611127
85,15074550,15075806,1001,FarHighWide,0.009999999999999997
85,15076400,15077590,1002,FarHighWide,0.012589254117941668
