Participant_Number,Trial_Number,Condition,FCfar,FCmed,FCclose,Target_Contrast,Correct_Response,Reaction_Time
88,843,FarHighWide,0.5,0.25,0.03,0.050118723362727206,0,0.3147530190035468
88,844,FarLowNarrow_null,0.1,0.15,0.2,0.009999999999999995,1,0.30530981700576376
88,845,FarHighWide,0.5,0.25,0.03,0.0630957344480193,0,0.3035445580026135
88,846,FarHighWide,0.5,0.25,0.03,0.07943282347242812,0,0.28465778299141675
88,847,FarLowNarrow,0.1,0.15,0.2,0.03162277660168378,0,0.311633974997676
88,848,FarLowWide,0.03,0.25,0.5,0.025118864315095787,0,0.4538447269878816
88,849,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,1,0.16394508798839524
88,850,FarLowNarrow,0.1,0.15,0.2,0.03162277660168378,0,0.3271321249922039
88,851,FarHighNarrow,0.2,0.15,0.1,0.025118864315095787,1,0.2932971760019427
88,852,FarLowNarrow,0.1,0.15,0.2,0.039810717055349706,0,0.44355272701068316
88,853,ThreeLinesControl,0.0,0.0,0.1,0.03162277660168378,1,0.29652704400359653
88,854,ThreeLinesControl,0.0,0.0,0.1,0.025118864315095787,0,0.3577302409976255
88,855,FarHighWide,0.5,0.25,0.03,0.09999999999999998,1,0.5561314350052271
88,856,FarHighNarrow,0.2,0.15,0.1,0.019952623149688785,0,0.33784717399976216
88,857,ThreeLinesControl,0.0,0.0,0.1,0.03162277660168378,0,0.3840162609994877
88,858,FarHighWide,0.5,0.25,0.03,0.07943282347242812,1,0.5423569940030575
88,859,FarHighWide,0.5,0.25,0.03,0.0630957344480193,1,0.36531271500280127
88,860,FarHighWide,0.5,0.25,0.03,0.050118723362727206,1,0.380658118010615
88,861,FarLowWide,0.03,0.25,0.5,0.03162277660168378,0,0.29870780199416913
88,862,FarHighWide,0.5,0.25,0.03,0.039810717055349706,0,0.3908745240041753
88,863,Constant,0.1,0.1,0.1,0.03162277660168378,0,0.4081467629875988
88,864,ThreeLinesControl,0.0,0.0,0.1,0.039810717055349706,0,0.6170469350036001
88,865,ThreeLinesControl,0.0,0.0,0.1,0.050118723362727206,0,0.6073951110010967
88,866,FarHighNarrow,0.2,0.15,0.1,0.025118864315095787,0,0.4104883520049043
88,867,FarHighNarrow_null,0.2,0.15,0.1,0.01995262314968879,1,0.3682932689989684
88,868,FarLowWide,0.03,0.25,0.5,0.039810717055349706,0,0.3427975779923145
88,869,ThreeLinesControl,0.0,0.0,0.1,0.0630957344480193,1,0.1878323389973957
88,870,Constant,0.1,0.1,0.1,0.039810717055349706,0,0.3618138759920839
88,871,FarLowNarrow,0.1,0.15,0.2,0.050118723362727206,0,0.2961647079937393
88,872,FarHighWide_null,0.5,0.25,0.03,0.03981071705534971,1,0.37375078100012615
88,873,FarHighWide,0.5,0.25,0.03,0.050118723362727206,1,0.34869454700674396
88,874,FarHighWide,0.5,0.25,0.03,0.039810717055349706,0,0.3626046030112775
88,875,FarLowWide,0.03,0.25,0.5,0.050118723362727206,0,0.4173561939969659
88,876,FarLowWide,0.03,0.25,0.5,0.0630957344480193,0,0.33587630301190075
88,877,FarLowWide,0.03,0.25,0.5,0.07943282347242812,1,0.5566168369987281
88,878,Constant,0.1,0.1,0.1,0.050118723362727206,1,0.5542638990009436
88,879,FarHighNarrow,0.2,0.15,0.1,0.03162277660168378,1,0.2803378960088594
88,880,FarHighWide,0.5,0.25,0.03,0.050118723362727206,1,0.2995688009978039
88,881,FarLowNarrow,0.1,0.15,0.2,0.0630957344480193,1,0.24952924699755386
88,882,FarHighWide_null,0.5,0.25,0.03,0.031622776601683784,1,0.29584944700764026
88,883,ThreeLinesControl,0.0,0.0,0.1,0.050118723362727206,0,0.41130370800965466
88,884,ThreeLinesControl_null,0.0,0.0,0.1,0.00398107170553497,0,0.3211965839873301
88,885,FarLowWide,0.03,0.25,0.5,0.0630957344480193,1,0.25439320600708015
88,886,FarHighWide,0.5,0.25,0.03,0.039810717055349706,0,0.3724325170041993
88,887,Constant,0.1,0.1,0.1,0.039810717055349706,1,0.2658273599954555
88,888,Constant,0.1,0.1,0.1,0.03162277660168378,1,0.18355082599737216
88,889,FarHighNarrow,0.2,0.15,0.1,0.025118864315095787,1,0.21354261199303437
